时间,主驾设置温度,副驾设置温度,模式,内外气,风挡,A/C,PTC,压力采集电压,车内温度,蒸发温度,车外温度,阳光温度,TDBase,TDBaseDep,电磁阀状态,HVAC位置,电池PWM值,HVACPWM值,电子膨胀阀步数,K1,K2,K3,K4,OFFSET,模式当前位置,左冷暖当前位置,右冷暖当前位置,内外循环当前位置,HVAC水阀当前位置,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
15:29:08,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,263,25.4,0,28,189,64,64,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:09,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,263,25.4,0,28,189,64,64,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:10,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,263,25.5,0,28,189,64,64,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:11,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,263,25.4,0,28,189,64,64,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:12,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,263,25.4,0,28,189,64,64,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:13,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,263,25.4,0,28,189,64,64,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:14,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,262,25.4,0,28,189,64,64,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,7,,,,,,,,,,,
15:29:15,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,262,25.3,0,28,189,64,64,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:16,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,263,25.3,0,28,189,64,64,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:17,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,262,25.3,0,28,189,64,64,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:18,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,262,25.3,0,28,189,64,64,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:19,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,262,25.3,0,28,190,64,64,0,7,10.1,85.1,0,10,6,-3,27.9,110,233,213,211,17,8,,,,,,,,,,,
15:29:20,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,262,25.3,0,28,189,64,64,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:21,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,261,25.3,0,28,189,64,64,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:22,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,262,25.3,0,28,189,64,64,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:23,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,262,25.3,0,28,189,64,64,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:24,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,262,25.3,0,28,189,64,64,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:25,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,262,25.3,0,28,189,64,64,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:26,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,262,25.3,0,28,189,64,64,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:27,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,262,25.3,0,28,189,64,64,0,7,10.1,85.1,0,10,6,-3,27.9,110,233,213,211,17,8,,,,,,,,,,,
15:29:28,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,262,25.3,0,28,189,64,64,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:29,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,262,25.3,0,28,189,64,64,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:30,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,261,25.3,0,28,189,64,64,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:31,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,261,25.3,0,28,190,64,64,0,7,10.1,85.1,0,10,6,-3,27.9,110,233,213,211,17,8,,,,,,,,,,,
15:29:32,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,261,25.2,0,28,189,64,64,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:33,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,261,25.1,0,28,189,64,64,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,7,,,,,,,,,,,
15:29:34,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,263,25.1,0,28,189,64,64,0,7,10.1,85.1,0,10,6,-3,27.9,110,233,213,211,17,8,,,,,,,,,,,
15:29:35,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,262,25.1,0,28,190,64,64,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:36,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,262,25.1,0,28,190,64,64,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:37,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,262,25.1,0,28,190,64,64,0,7,10.1,85.1,0,10,6,-3,27.9,110,233,213,211,17,8,,,,,,,,,,,
15:29:38,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,263,25.1,0,28,190,64,64,0,7,10.1,85.1,0,10,6,-3,27.9,110,233,213,211,17,8,,,,,,,,,,,
15:29:39,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,263,25,0,28,189,67,67,0,7,10.1,85.1,0,10,6,-3,27.9,110,233,213,211,17,7,,,,,,,,,,,
15:29:40,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,263,25,0,28,190,67,67,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:41,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,263,25,0,28,189,67,67,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:42,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,263,25,0,28,189,67,67,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:43,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,262,25,0,28,190,67,67,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:44,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,263,25,0,28,189,67,67,0,7,10.1,85.1,0,10,6,-3,27.9,110,233,213,211,17,8,,,,,,,,,,,
15:29:45,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,262,24.9,0,28,189,67,67,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,7,,,,,,,,,,,
15:29:46,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,262,24.9,0,28,189,67,67,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:47,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,263,24.9,0,28,189,67,67,0,7,10.1,85.1,0,10,6,-3,27.9,110,233,213,211,17,8,,,,,,,,,,,
15:29:48,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,263,24.9,0,28,189,67,67,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,7,,,,,,,,,,,
15:29:49,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,262,24.9,0,28,188,67,67,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:50,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,263,25,0,28,188,67,67,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,7,,,,,,,,,,,
15:29:51,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,262,25,0,28,188,67,67,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:52,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,263,25,0,28,187,67,67,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:53,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,263,25,0,28,186,67,67,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:54,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,263,25,0,28,186,67,67,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:55,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,263,25,0,28,186,67,67,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:56,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,263,25,0,28,186,67,67,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:57,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,262,25,0,28,185,67,67,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:58,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,263,25,0,28,184,67,67,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:29:59,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,263,25,0,28,183,67,67,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:30:00,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,262,25,0,28,183,67,67,0,7,10.1,85.1,0,10,6,-3,28,110,233,213,211,17,8,,,,,,,,,,,
15:30:01,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,263,25,0,28,184,67,67,0,7,10.1,85.1,0,10,6,-3,28.1,110,233,213,211,17,8,,,,,,,,,,,
15:30:02,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,263,25,0,28,182,67,67,0,7,10.1,85.1,0,10,6,-3,28.2,110,233,213,211,17,8,,,,,,,,,,,
15:30:03,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,263,25,0,28,182,67,67,0,7,10.1,85.1,0,10,6,-3,28.4,110,233,213,211,17,8,,,,,,,,,,,
15:30:04,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,262,24.9,0,28,181,67,67,0,7,10.1,85.1,0,10,6,-3,28.6,110,233,213,211,17,8,,,,,,,,,,,
15:30:05,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,262,25,0,28,181,67,67,0,7,10.1,85.1,0,10,6,-3,28.8,110,233,213,211,17,8,,,,,,,,,,,
15:30:06,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,262,25,0,28,180,67,67,0,7,10.1,85.1,0,10,6,-3,29,110,233,213,211,17,8,,,,,,,,,,,
15:30:07,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,262,25,0,28,179,67,67,0,7,10.1,85.1,0,10,6,-3,29,110,233,213,211,17,8,,,,,,,,,,,
15:30:08,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,263,25,0,28,179,67,67,0,7,10.1,85.1,0,10,6,-3,29,110,233,213,211,17,8,,,,,,,,,,,
15:30:09,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,264,25,0,28,178,67,67,0,7,10.1,85.1,0,10,6,-3,29,110,233,213,211,17,8,,,,,,,,,,,
15:30:10,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,264,25,0,28,177,67,67,0,7,10.1,85.1,0,10,6,-3,29,110,233,213,211,17,7,,,,,,,,,,,
15:30:11,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,263,25.1,0,28,177,67,67,0,7,10.1,85.1,0,10,6,-3,29,110,233,213,211,17,8,,,,,,,,,,,
15:30:12,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,263,25,0,28,176,67,67,0,7,10.1,85.1,0,10,6,-3,29,110,233,213,211,17,8,,,,,,,,,,,
15:30:13,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,263,25,0,28,175,67,67,0,7,10.1,85.1,0,10,6,-3,29.1,110,233,213,211,17,8,,,,,,,,,,,
15:30:14,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,263,25,0,28,175,67,67,0,7,10.1,85.1,0,10,6,-3,29.2,110,233,213,211,17,8,,,,,,,,,,,
15:30:15,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,262,25,0,28,174,67,67,0,7,10.1,85.1,0,10,6,-3,29.4,110,233,213,211,17,8,,,,,,,,,,,
15:30:16,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,262,25,0,28,173,67,67,0,7,10.1,85.1,0,10,6,-3,29.6,110,233,213,211,17,8,,,,,,,,,,,
15:30:17,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,262,25,0,28,173,67,67,0,7,10.1,85.1,0,10,6,-3,29.8,110,233,213,211,17,8,,,,,,,,,,,
15:30:18,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,263,25,0,28,174,67,67,0,7,10.1,85.1,0,10,6,-3,30,110,233,213,211,17,8,,,,,,,,,,,
15:30:19,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,262,25,0,28,173,67,67,0,7,10.1,85.1,0,10,6,-3,30,110,233,213,211,17,8,,,,,,,,,,,
15:30:20,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,262,25,0,28,173,67,67,0,7,10.1,85.1,0,10,6,-3,30,110,233,213,211,17,8,,,,,,,,,,,
15:30:21,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,262,25,0,28,174,67,67,0,7,10.1,85.1,0,10,6,-3,30,110,233,213,211,17,8,,,,,,,,,,,
15:30:22,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,261,24.9,0,28,174,67,67,0,7,10.1,85.1,0,10,6,-3,30,110,233,213,211,17,8,,,,,,,,,,,
15:30:23,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,262,24.9,0,28,174,67,67,0,7,10.1,85.1,0,10,6,-3,30,110,233,213,211,17,8,,,,,,,,,,,
15:30:24,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,262,24.9,0,28,175,67,67,0,7,10.1,85.1,0,10,6,-3,30,110,233,213,211,17,8,,,,,,,,,,,
15:30:25,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,262,24.9,0,28,175,67,67,0,7,10.1,85.1,0,10,6,-3,29.9,110,233,213,211,17,7,,,,,,,,,,,
15:30:26,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,262,24.9,0,28,177,67,67,0,7,10.1,85.1,0,10,6,-3,30,110,233,213,211,17,7,,,,,,,,,,,
15:30:27,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,262,24.9,0,28,177,67,67,0,7,10.1,85.1,0,10,6,-3,30,110,233,213,211,17,7,,,,,,,,,,,
15:30:28,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,262,24.9,0,28,178,67,67,0,7,10.1,85.1,0,10,6,-3,29.9,110,233,213,211,17,7,,,,,,,,,,,
15:30:29,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,262,24.9,0,28,177,67,67,0,7,10.1,85.1,0,10,6,-3,29.9,110,233,213,211,17,8,,,,,,,,,,,
15:30:30,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,262,24.9,0,28,179,67,67,0,7,10.1,85.1,0,10,6,-3,29.8,110,233,213,211,17,8,,,,,,,,,,,
15:30:31,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,262,24.9,0,28,178,67,67,0,7,10.1,85.1,0,10,6,-3,29.8,110,233,213,211,17,7,,,,,,,,,,,
15:30:32,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,262,24.9,0,28,179,67,67,0,7,10.1,85.1,0,10,6,-3,29.7,110,233,213,211,17,8,,,,,,,,,,,
15:30:33,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,261,24.8,0,28,179,67,67,0,7,10.1,85.1,0,10,6,-3,29.7,110,233,213,211,17,7,,,,,,,,,,,
15:30:34,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,261,24.8,0,28,180,67,67,0,7,10.1,85.1,0,10,6,-3,29.6,110,233,213,211,17,8,,,,,,,,,,,
15:30:35,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,261,24.8,0,28,180,67,67,0,7,10.1,85.1,0,10,6,-3,29.6,110,233,213,211,17,8,,,,,,,,,,,
15:30:36,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,261,24.8,0,28,180,67,67,0,7,10.1,85.1,0,10,6,-3,29.5,110,233,213,211,17,8,,,,,,,,,,,
15:30:37,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,261,24.8,0,28,182,67,67,0,7,10.1,85.1,0,10,6,-3,29.5,110,233,213,211,17,8,,,,,,,,,,,
15:30:38,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,261,24.8,0,28,179,67,67,0,7,10.1,85.1,0,10,6,-3,29.4,110,233,213,211,17,7,,,,,,,,,,,
15:30:39,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,261,24.8,0,28,181,67,67,0,7,10.1,85.1,0,10,6,-3,29.4,110,233,213,211,17,8,,,,,,,,,,,
15:30:40,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,261,24.8,0,28,181,67,67,0,7,10.1,85.1,0,10,6,-3,29.3,110,233,213,211,17,8,,,,,,,,,,,
15:30:41,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,261,24.8,0,28,182,67,67,0,7,10.1,85.1,0,10,6,-3,29.3,110,233,213,211,17,8,,,,,,,,,,,
15:30:42,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,261,24.8,0,28,182,67,67,0,7,10.1,85.1,0,10,6,-3,29.2,110,233,213,211,17,8,,,,,,,,,,,
15:30:43,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,261,24.8,0,28,182,67,67,0,7,10.1,85.1,0,10,6,-3,29.2,110,233,213,211,17,8,,,,,,,,,,,
15:30:44,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,261,24.8,0,28,181,67,67,0,7,10.1,85.1,0,10,6,-3,29.1,110,233,213,211,17,8,,,,,,,,,,,
15:30:45,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,261,24.9,0,28,181,67,67,0,7,10.1,85.1,0,10,6,-3,29.1,110,233,213,211,17,8,,,,,,,,,,,
15:30:46,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,261,24.9,0,28,179,67,67,0,7,10.1,85.1,0,10,6,-3,29,110,233,213,211,17,7,,,,,,,,,,,
15:30:47,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,261,24.9,0,28,179,67,67,0,7,10.1,85.1,0,10,6,-3,29,110,233,213,211,17,8,,,,,,,,,,,
15:30:48,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,261,24.9,0,28,177,67,67,0,7,10.1,85.1,0,10,6,-3,29,110,233,213,211,17,8,,,,,,,,,,,
15:30:49,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,261,24.9,0,28,176,67,67,0,7,10.1,85.1,0,10,6,-3,29,110,233,213,211,17,8,,,,,,,,,,,
15:30:50,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,261,24.9,0,28,174,67,67,0,7,10.1,85.1,0,10,6,-3,29.2,110,233,213,211,17,8,,,,,,,,,,,
15:30:51,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,261,24.9,0,28,172,67,67,0,7,10.1,85.1,0,10,6,-3,29.4,110,233,213,211,17,8,,,,,,,,,,,
15:30:52,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,261,24.9,0,28,171,67,67,0,7,10.1,85.1,0,10,6,-3,29.6,110,233,213,211,17,7,,,,,,,,,,,
15:30:53,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,262,24.9,0,28,170,67,67,0,7,10.1,85.1,0,10,6,-3,29.8,110,233,213,211,17,7,,,,,,,,,,,
15:30:54,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,262,24.9,0,28,170,67,67,0,7,10.1,85.1,0,10,6,-3,30,110,233,213,211,17,8,,,,,,,,,,,
15:30:55,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,262,24.9,0,28,171,67,67,0,7,10.1,85.1,0,10,6,-3,30,110,233,213,211,17,8,,,,,,,,,,,
15:30:56,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,262,24.9,0,28,170,67,67,0,7,10.1,85.1,0,10,6,-3,30,110,233,213,211,17,8,,,,,,,,,,,
15:30:57,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,262,24.8,0,28,169,67,67,0,7,10.1,85.1,0,10,6,-3,30,110,233,213,211,17,8,,,,,,,,,,,
15:30:58,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,262,24.8,0,28,170,67,67,0,7,10.1,85.1,0,10,6,-3,30,110,233,213,211,17,8,,,,,,,,,,,
15:30:59,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,261,24.8,0,28,169,67,67,0,7,10.1,85.1,0,10,6,-3,30,110,233,213,211,17,8,,,,,,,,,,,
15:31:00,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,261,24.8,0,27.9,169,67,67,0,7,10.1,85.1,0,10,6,-3.1,30,110,233,213,211,17,8,,,,,,,,,,,
15:31:01,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,261,24.8,0,27.9,169,67,67,0,7,10.1,85.1,0,10,6,-3.1,30,110,233,213,211,17,8,,,,,,,,,,,
15:31:02,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,260,24.8,0,27.9,169,67,67,0,7,10.1,85.1,0,10,6,-3.1,30,110,233,213,211,17,8,,,,,,,,,,,
15:31:03,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,261,24.8,0,27.9,168,67,67,0,7,10.1,85.1,0,10,6,-3.1,30,110,233,213,211,17,8,,,,,,,,,,,
15:31:04,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,261,24.8,0,27.9,168,67,67,0,7,10.1,85.1,0,10,6,-3.1,30,110,233,213,211,17,8,,,,,,,,,,,
15:31:05,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,261,24.9,0,27.9,169,67,67,0,7,10.1,85.1,0,10,6,-3.1,30,110,233,213,211,17,8,,,,,,,,,,,
15:31:06,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,261,24.9,0,27.9,168,67,67,0,7,10.1,85.1,0,10,6,-3.1,30,110,233,213,211,17,8,,,,,,,,,,,
15:31:07,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,261,24.9,0,27.9,169,67,67,0,7,10.1,85.1,0,10,6,-3.1,30,110,233,213,211,17,8,,,,,,,,,,,
15:31:08,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,260,24.9,0,27.9,170,67,67,0,7,10.1,85.1,0,10,6,-3.1,30,110,233,213,211,17,8,,,,,,,,,,,
15:31:09,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,260,24.9,0,27.9,169,67,67,0,7,10.1,85.1,0,10,6,-3.1,30,110,233,213,211,17,8,,,,,,,,,,,
15:31:10,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,260,24.9,0,27.9,169,67,67,0,7,10.1,85.1,0,10,6,-3.1,30,110,233,213,211,17,8,,,,,,,,,,,
15:31:11,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,260,24.9,0,27.9,170,67,67,0,7,10.1,85.1,0,10,6,-3.1,30,110,233,213,211,17,8,,,,,,,,,,,
15:31:12,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,259,24.9,0,27.9,171,67,67,0,7,10.1,85.1,0,10,6,-3.1,30,110,233,213,211,17,8,,,,,,,,,,,
15:31:13,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,259,24.9,0,27.9,170,67,67,0,7,10.1,85.1,0,10,6,-3.1,30,110,233,213,211,17,7,,,,,,,,,,,
15:31:14,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,259,24.9,0,27.9,171,67,67,0,7,10.1,85.1,0,10,6,-3.1,30,110,233,213,211,17,8,,,,,,,,,,,
15:31:15,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,259,24.9,0,27.9,169,67,67,0,7,10.1,85.1,0,10,6,-3.1,30,110,233,213,211,17,7,,,,,,,,,,,
15:31:16,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,259,24.9,0,27.9,169,67,67,0,7,10.1,85.1,0,10,6,-3.1,30,110,233,213,211,17,7,,,,,,,,,,,
15:31:17,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,258,24.9,0,27.9,166,67,67,0,7,10.1,85.1,0,10,6,-3.1,30.2,110,233,213,211,17,8,,,,,,,,,,,
15:31:18,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,258,24.9,0,27.9,166,67,67,0,7,10.1,85.1,0,10,6,-3.1,30.4,110,233,213,211,17,7,,,,,,,,,,,
15:31:19,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,259,24.9,0,27.9,166,67,67,0,7,10.1,85.1,0,10,6,-3.1,30.5,110,233,213,211,17,8,,,,,,,,,,,
15:31:20,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,258,24.9,0,27.8,165,67,67,0,7,10.1,85.1,0,10,6,-3.3,30.7,110,233,213,211,17,8,,,,,,,,,,,
15:31:21,22,841,AUTO,AUTO,AUTO,AUTO,AUTO,259,24.9,0,27.8,165,67,67,0,7,10.1,85.1,0,10,6,-3.3,30.9,110,233,213,211,17,8,,,,,,,,,,,
15:31:22,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,258,24.9,0,27.8,166,64,64,0,7,10.1,85.1,0,10,6,-3.3,31,110,233,213,211,17,8,,,,,,,,,,,
15:31:23,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,259,24.9,0,27.8,165,64,64,0,7,10.1,85.1,0,10,6,-3.3,31,110,233,213,211,17,7,,,,,,,,,,,
15:31:24,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,259,24.9,0,27.8,164,64,64,0,7,10.1,85.1,0,10,6,-3.3,31,110,233,213,211,17,8,,,,,,,,,,,
15:31:25,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,259,24.9,0,27.8,165,64,64,0,7,10.1,85.1,0,10,6,-3.3,31,110,233,213,211,17,8,,,,,,,,,,,
15:31:26,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,259,25,0,27.8,164,64,64,0,7,10.1,85.1,0,10,6,-3.3,31,110,233,213,211,17,8,,,,,,,,,,,
15:31:27,22,872,AUTO,AUTO,AUTO,AUTO,AUTO,259,25,0,27.8,164,64,64,0,7,10.1,85.1,0,10,6,-3.3,31,110,233,213,211,17,8,,,,,,,,,,,
